Municipality,Month,All (Arrivals),All (Overnight stays),Slovenia (Arrivals),Slovenia (Overnight stays),Foreign (Arrivals),Foreign (Overnight stays),Austria (Arrivals),Austria (Overnight stays),Belgium (Arrivals),Belgium (Overnight stays),Bulgaria (Arrivals),Bulgaria (Overnight stays),Bosnia and Herzegovina (Arrivals),Bosnia and Herzegovina (Overnight stays),Cyprus (Arrivals),Cyprus (Overnight stays),Czech Republic (Arrivals),Czech Republic (Overnight stays),Montenegro (Arrivals),Montenegro (Overnight stays),Denmark (Arrivals),Denmark (Overnight stays),Estonia (Arrivals),Estonia (Overnight stays),Finland (Arrivals),Finland (Overnight stays),France (Arrivals),France (Overnight stays),Greece (Arrivals),Greece (Overnight stays),Croatia (Arrivals),Croatia (Overnight stays),Ireland (Arrivals),Ireland (Overnight stays),Iceland (Arrivals),Iceland (Overnight stays),Italy (Arrivals),Italy (Overnight stays),Latvia (Arrivals),Latvia (Overnight stays),Lithuania (Arrivals),Lithuania (Overnight stays),Luxembourg (Arrivals),Luxembourg (Overnight stays),Hungary (Arrivals),Hungary (Overnight stays),North Macedonia (Arrivals),North Macedonia (Overnight stays),Malta (Arrivals),Malta (Overnight stays),Germany (Arrivals),Germany (Overnight stays),Netherlands (Arrivals),Netherlands (Overnight stays),Norway (Arrivals),Norway (Overnight stays),Poland (Arrivals),Poland (Overnight stays),Portugal (Arrivals),Portugal (Overnight stays),Romania (Arrivals),Romania (Overnight stays),Russian Federation (Arrivals),Russian Federation (Overnight stays),Slovakia (Arrivals),Slovakia (Overnight stays),Serbia (Arrivals),Serbia (Overnight stays),Spain (Arrivals),Spain (Overnight stays),Sweden (Arrivals),Sweden (Overnight stays),Switzerland (Arrivals),Switzerland (Overnight stays),Turkey (Arrivals),Turkey (Overnight stays),Ukraine (Arrivals),Ukraine (Overnight stays),Other European countries (Arrivals),Other European countries (Overnight stays),South Africa (Arrivals),South Africa (Overnight stays),Other African countries (Arrivals),Other African countries (Overnight stays),Australia (Arrivals),Australia (Overnight stays),New Zealand (Arrivals),New Zealand (Overnight stays),Other countries and territories of Oceania (Arrivals),Other countries and territories of Oceania (Overnight stays),Israel (Arrivals),Israel (Overnight stays),Japan (Arrivals),Japan (Overnight stays),China (People’s Republic) (Arrivals),China (People’s Republic) (Overnight stays),Korea (Republic) (Arrivals),Korea (Republic) (Overnight stays),Other Asian countries (Arrivals),Other Asian countries (Overnight stays),Brazil (Arrivals),Brazil (Overnight stays),Other South and Central American countries (Arrivals),Other South and Central American countries (Overnight stays),Canada (Arrivals),Canada (Overnight stays),United States (USA) (Arrivals),United States (USA) (Overnight stays),Other countries and territories of North America (Arrivals),Other countries and territories of North America (Overnight stays)
Miren-Kostanjevica,2022M01,41,106,19,48,22,58,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M01,3906,8358,399,698,3507,7660,75,143,2,6,7,58,46,232,1,1,7,20,10,13,3,9,4,22,0,0,22,34,2,2,103,224,2,2,0,0,2592,5312,0,0,4,10,0,0,28,34,49,106,0,0,36,87,18,35,0,0,18,44,5,13,36,52,26,42,4,4,82,292,11,21,0,0,16,27,0,0,20,66,7,11,55,138,0,0,9,15,1,29,0,0,0,0,4,4,1,1,161,453,0,0,20,44,5,13,4,30,3,3,8,8,0,0
Renče-Vogrsko,2022M01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M01,85,231,50,85,35,146,6,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,13,69,0,0,0,0,0,0,2,3,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,1,0,0,1,1,0,0
Ajdovščina,2022M02,471,1042,170,419,301,623,10,19,1,2,0,0,3,11,0,0,3,5,0,0,0,0,0,0,0,0,17,17,0,0,13,27,1,1,0,0,182,369,0,0,0,0,0,0,8,10,1,1,0,0,10,39,2,10,0,0,0,0,0,0,7,8,1,2,1,1,7,12,1,1,1,4,4,4,3,9,10,10,5,31,5,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,1,1,0,0,2,2,0,0,0,0,0,0
Miren-Kostanjevica,2022M02,68,125,31,52,37,73,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,3,3,1,3,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M02,4626,8935,429,674,4197,8261,93,176,1,1,6,87,63,393,0,0,19,30,11,60,2,12,0,56,0,0,20,57,0,0,89,175,1,7,0,0,3222,5635,2,4,1,1,0,0,35,45,29,93,0,0,55,100,4,12,0,0,7,9,2,2,51,77,14,44,19,79,98,277,24,36,1,2,10,16,3,6,51,95,16,37,43,70,1,12,7,28,0,1,0,0,0,0,9,21,3,12,141,328,0,0,20,114,4,7,7,14,0,0,13,30,0,0
Renče-Vogrsko,2022M02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M02,158,318,110,186,48,132,7,14,2,3,0,0,2,10,0,0,0,0,0,0,2,2,0,0,0,0,1,3,0,0,9,29,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,16,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,0,0
Ajdovščina,2022M03,785,1599,274,638,511,961,17,29,4,7,2,4,23,46,0,0,18,41,1,1,3,5,0,0,0,0,11,21,0,0,19,39,1,1,0,0,188,288,1,4,0,0,0,0,24,115,2,4,1,6,25,49,8,20,0,0,11,36,4,8,15,23,0,0,0,0,16,33,6,15,0,0,4,8,0,0,85,106,4,7,6,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,1,5,0,0,5,9,0,0
Miren-Kostanjevica,2022M03,140,372,93,199,47,173,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,21,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,8,98,3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M03,6245,12038,701,1012,5544,11026,118,196,7,11,20,101,74,172,0,0,52,139,9,98,5,9,0,10,7,28,37,110,6,21,161,399,13,30,0,0,4012,7227,0,0,4,8,0,0,104,207,43,94,1,2,72,189,25,53,5,100,30,58,1,1,64,140,7,40,24,116,113,211,26,75,8,31,32,62,3,3,132,327,15,30,39,75,0,0,17,37,4,11,0,0,0,0,6,14,1,10,180,355,6,12,33,175,3,5,8,14,3,3,14,17,0,0
Renče-Vogrsko,2022M03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M03,300,464,191,291,109,173,28,37,0,0,0,0,0,0,0,0,10,38,0,0,0,0,0,0,0,0,1,2,0,0,8,12,0,0,0,0,19,22,0,0,0,0,0,0,6,15,0,0,0,0,9,15,4,5,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,8,9,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,0,0,0,0
Ajdovščina,2022M04,1057,2712,433,1088,624,1624,42,102,0,0,7,27,11,26,0,0,15,37,0,0,1,1,0,0,0,0,18,33,2,2,16,20,2,4,2,14,266,594,1,5,2,4,0,0,6,7,0,0,2,6,61,135,13,40,0,0,7,119,2,2,12,12,2,6,11,39,29,54,2,2,3,12,36,210,0,0,14,17,11,27,3,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,1,1,5,15,3,13,0,0,4,9,3,7,5,12,0,0
Miren-Kostanjevica,2022M04,341,692,226,494,115,198,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,40,57,0,0,0,0,0,0,15,15,0,0,0,0,10,21,0,0,0,0,4,19,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,6,0,0
Nova Gorica,2022M04,6553,12584,1007,1562,5546,11022,192,289,8,11,19,27,46,108,0,0,63,98,18,126,6,12,19,93,5,105,54,76,3,10,104,211,6,13,0,0,3822,6777,3,6,1,1,5,5,48,119,46,90,1,3,117,293,31,122,0,5,130,254,10,23,56,110,13,53,48,171,117,224,21,47,0,0,54,69,0,0,54,287,31,48,28,74,0,0,9,65,1,1,0,0,0,0,8,19,1,1,254,539,11,19,38,313,9,42,11,27,2,3,23,33,0,0
Renče-Vogrsko,2022M04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M04,673,1232,338,554,335,678,61,127,5,18,0,0,4,4,0,0,29,83,0,0,0,0,4,16,2,2,23,34,0,0,4,6,4,13,0,0,50,84,2,2,0,0,0,0,14,43,0,0,0,0,49,99,19,31,0,0,5,18,0,0,2,2,0,0,3,3,16,23,1,1,5,14,4,4,0,0,0,0,12,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,2,2,12,28,0,0
Ajdovščina,2022M05,1589,3425,626,1220,963,2205,66,110,17,30,0,0,28,62,0,0,26,109,0,0,0,0,0,0,5,14,38,64,1,1,75,151,3,12,0,0,299,569,1,1,4,8,0,0,15,35,11,19,0,0,98,176,99,293,0,0,20,208,3,6,12,14,0,0,2,6,21,54,14,56,0,0,27,28,0,0,12,17,18,28,9,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,27,5,5,11,22,14,44,0,0
Miren-Kostanjevica,2022M05,241,698,177,465,64,233,10,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,32,65,0,0,0,0,0,0,0,0,0,0,0,0,7,15,1,6,0,0,0,108,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0
Nova Gorica,2022M05,7024,13982,1510,2412,5514,11570,259,373,48,90,20,66,73,191,2,6,63,115,9,73,4,4,0,0,5,52,104,173,4,14,138,240,2,4,2,4,3124,5483,3,10,7,20,0,0,120,173,51,127,0,0,411,880,110,325,2,2,61,246,9,21,75,186,5,50,23,142,186,349,44,105,16,18,43,64,7,10,34,794,50,76,33,81,0,0,9,67,10,21,1,1,0,0,16,29,3,5,171,410,3,3,54,258,20,51,15,43,3,9,62,106,0,0
Renče-Vogrsko,2022M05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M05,922,1661,349,557,573,1104,70,124,21,31,2,2,1,1,0,0,29,48,0,0,1,3,0,0,0,0,30,36,0,0,8,14,1,2,1,1,20,28,0,0,1,1,0,0,23,51,2,2,0,0,127,250,62,172,3,9,13,32,0,0,0,0,1,3,8,18,5,17,8,14,6,9,15,19,0,0,0,0,38,57,0,0,1,2,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,0,4,8,7,24,61,117,0,0
Ajdovščina,2022M06,2439,5704,1253,2803,1186,2901,55,96,32,57,0,0,5,72,0,0,41,84,1,1,2,14,0,0,7,15,54,82,0,1,18,49,2,5,2,14,215,506,1,1,10,16,1,1,36,62,8,10,0,0,206,423,116,306,3,6,25,163,1,5,21,50,7,13,12,24,28,138,13,19,9,11,42,65,7,29,32,64,78,239,19,91,0,0,1,1,6,10,0,0,1,1,1,1,5,13,2,4,0,0,7,16,0,0,20,52,5,11,29,60,0,0
Miren-Kostanjevica,2022M06,478,1345,356,935,122,410,6,6,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,4,28,4,12,0,0,5,24,2,14,0,0,36,66,0,0,0,0,0,0,8,8,0,0,0,0,34,174,5,22,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,4,10,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M06,9909,20251,2734,4761,7175,15490,319,526,58,163,24,58,78,197,3,11,110,227,11,24,2,2,9,11,4,6,169,228,0,0,118,219,26,91,0,0,3828,7226,4,6,3,9,1,1,127,241,74,159,0,0,599,921,198,496,6,6,224,691,5,14,100,174,10,53,59,343,135,244,91,331,17,34,112,223,5,5,31,873,100,218,57,103,1,1,7,30,28,96,27,143,0,0,17,18,11,87,216,466,0,0,23,131,7,22,21,75,13,39,87,248,0,0
Renče-Vogrsko,2022M06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M06,1580,2881,667,1204,913,1677,66,123,27,49,7,8,8,12,0,0,31,46,0,0,6,14,2,2,0,0,21,42,0,0,13,16,1,3,0,0,52,89,4,4,0,0,2,2,10,15,0,0,2,2,322,536,114,272,0,0,21,43,0,0,0,0,2,2,1,1,8,8,9,15,1,2,22,49,0,0,8,16,76,124,0,0,1,1,0,0,10,23,0,0,0,0,10,29,0,0,2,8,0,0,2,2,0,0,4,9,3,5,45,105,0,0
Ajdovščina,2022M07,2946,6169,536,859,2410,5310,59,113,180,440,3,3,9,40,0,0,142,452,0,0,20,53,8,9,9,11,171,281,2,2,25,61,3,5,0,0,329,692,2,2,4,6,2,2,159,295,5,6,10,10,340,795,294,832,4,10,106,252,2,13,57,64,3,3,35,59,136,243,31,61,18,30,74,98,5,5,17,40,55,95,21,82,0,0,1,1,4,30,3,5,0,0,10,14,2,3,1,2,5,5,7,13,0,0,2,12,7,11,28,49,0,0
Miren-Kostanjevica,2022M07,223,971,66,224,157,747,6,22,21,114,2,4,0,0,0,0,6,14,0,0,9,69,0,0,2,8,4,75,0,0,6,12,0,0,0,0,9,13,0,0,0,0,0,0,25,168,0,0,0,0,37,179,10,31,0,0,0,0,0,0,8,18,0,0,1,1,2,2,0,0,0,0,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M07,9836,21581,944,2717,8892,18864,360,599,306,586,17,54,74,181,0,0,193,406,2,2,63,183,0,1,35,49,247,568,11,17,69,187,40,67,1,1,3966,7077,8,15,17,28,2,8,382,1005,31,96,1,1,628,1237,588,1275,10,88,315,1105,12,29,124,232,13,37,54,151,177,564,74,175,40,67,183,355,7,18,56,494,151,302,94,198,2,2,16,34,18,32,1,1,0,0,56,138,14,69,215,437,2,2,63,216,5,7,38,204,34,52,77,212,0,0
Renče-Vogrsko,2022M07,305,917,71,116,234,801,4,16,1,1,1,6,13,59,0,0,15,56,0,0,0,0,0,0,0,0,8,12,0,0,3,5,0,0,0,0,48,80,0,0,0,0,0,0,58,259,0,0,0,0,13,68,6,44,0,0,15,77,2,6,3,7,2,11,0,0,16,32,4,6,4,8,5,5,0,0,4,25,1,1,2,5,0,0,1,3,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M07,709,1600,66,94,643,1506,28,47,6,12,14,14,33,130,0,0,3,3,0,0,1,1,0,0,0,0,6,6,0,0,23,84,0,0,0,0,265,544,35,172,0,0,0,0,30,155,5,5,0,0,39,48,7,11,3,4,7,11,1,1,19,23,0,0,12,14,22,52,11,13,6,6,32,37,0,0,11,16,1,1,5,8,0,0,2,2,0,0,0,0,0,0,2,2,1,2,0,0,0,0,11,77,0,0,1,1,0,0,1,4,0,0
Vipava,2022M07,1895,3490,171,267,1724,3223,53,72,163,356,4,4,9,11,0,0,107,243,0,0,51,99,0,0,23,36,97,208,2,2,19,28,4,5,0,0,83,126,0,0,0,0,0,0,45,69,2,2,0,0,333,592,321,699,9,11,63,166,8,10,10,15,6,8,39,55,8,8,17,43,17,24,74,109,1,2,5,5,36,67,0,0,0,0,1,2,7,10,2,2,0,0,13,16,0,0,3,6,0,0,12,15,0,0,4,6,5,7,68,84,0,0
Ajdovščina,2022M08,4424,10335,882,2273,3542,8062,154,448,136,430,8,8,21,230,0,0,122,319,3,7,13,39,5,14,8,12,400,777,4,5,42,82,11,19,0,0,701,1426,8,11,29,47,13,30,105,240,4,8,0,0,582,1371,466,1227,2,2,115,313,5,12,98,108,13,27,37,45,32,45,104,167,15,17,78,122,5,5,45,48,70,133,23,114,0,0,2,3,8,24,0,0,1,2,15,34,0,0,0,0,0,0,11,21,0,0,6,7,3,12,19,51,0,0
Miren-Kostanjevica,2022M08,342,1533,112,254,230,1279,28,74,2,22,0,0,0,0,0,0,2,2,0,0,0,0,4,12,0,4,3,12,0,0,1,3,3,33,0,0,45,133,0,0,9,27,0,0,15,127,0,0,0,0,71,588,25,128,0,0,5,14,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,0,4,16,6,70,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M08,11996,24964,1003,1693,10993,23271,287,513,197,391,50,182,53,120,0,0,275,524,32,153,9,18,10,19,12,24,416,811,10,15,126,274,6,9,0,0,5673,11386,6,14,6,12,6,6,180,412,34,54,8,8,995,2396,598,1264,7,10,365,819,3,3,152,220,11,19,84,242,125,288,113,180,30,33,117,217,4,8,65,370,142,234,70,131,2,4,14,26,13,14,35,125,1,1,46,66,1,1,388,946,3,9,75,244,27,91,59,286,6,9,46,70,0,0
Renče-Vogrsko,2022M08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vipava,2022M08,2716,5647,213,314,2503,5333,32,60,167,393,6,8,0,0,1,1,109,196,0,0,11,30,3,7,8,10,318,787,18,22,16,19,19,33,1,3,280,436,10,13,9,12,6,14,63,144,5,5,0,0,509,1026,426,1189,7,8,85,156,3,11,17,17,2,2,29,55,18,20,85,182,10,20,38,73,2,2,14,22,70,172,1,1,0,0,0,0,13,17,0,0,0,0,20,35,3,3,1,1,0,0,15,35,4,6,3,6,9,10,37,71,0,0
Ajdovščina,2022M09,2023,4013,518,862,1505,3151,134,219,59,105,7,7,10,52,2,8,35,76,5,5,0,0,0,0,6,9,44,64,1,1,17,20,1,1,0,0,339,787,0,0,3,3,0,0,27,46,3,6,0,0,360,752,136,356,0,0,38,127,1,2,39,39,1,1,20,23,30,42,15,48,8,9,42,61,3,3,27,62,15,18,8,41,2,6,14,57,5,9,0,0,0,0,3,13,0,0,2,2,2,4,5,10,4,4,0,0,4,6,28,47,0,0
Miren-Kostanjevica,2022M09,282,946,189,370,93,576,16,31,2,14,0,0,2,44,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,54,0,0,0,0,0,0,4,37,0,0,0,0,18,207,6,52,0,0,9,42,0,0,0,0,0,0,8,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nova Gorica,2022M09,8937,16448,1474,2220,7463,14228,287,548,80,144,47,87,84,140,1,2,69,109,4,5,14,41,5,22,5,24,209,299,4,10,207,369,23,55,1,10,3824,7002,2,6,4,6,5,5,99,203,49,127,5,9,656,1097,278,475,6,13,144,326,23,54,107,207,13,46,38,125,231,514,84,194,18,50,111,147,7,17,67,174,105,206,54,134,1,1,8,22,24,65,2,7,0,0,39,93,2,7,168,386,1,1,56,190,6,38,29,85,21,48,136,283,0,0
Renče-Vogrsko,2022M09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Šempeter-Vrtojba,2022M09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
